"caller","callee","timestamp","duration"
"089-1000445","089-1000218","2016-2-7 5:30",104.0
"089-1000445","089-1000218","2016-2-7 5:30",107.0
"089-1000445","089-1000251","2016-2-2 21:08",60.0
"089-1000445","089-1000267","2016-1-10 12:50",354.0
"089-1000445","089-1000316","2016-1-3 19:28",127.0
"089-1000445","089-1000329","2016-02-24 21:50",141.0
"089-1000445","089-1000364","2016-2-9 23:32",393.0
"089-1000445","089-1000409","2016-1-10 11:12",327.0
"089-1000445","089-1000042","2016-1-1 11:17",42.0
"089-1000445","089-1000125","2016-01-16 13:12",99.0
"089-1000445","089-1000125","2016-01-16 13:12",93.0
"089-1000445","089-1000329","2016-02-24 21:50",557.0
"089-1000445","089-1000316","2016-1-3 19:28",289.0
"089-1000445","089-1000150","2016-01-29 09:48",237.0
"089-1000446","089-1000040","2016-1-4 19:29",5.0
"089-1000446","089-1000071","2016-01-29 02:48",33.0
"089-1000446","089-1000075","2016-2-8 19:29",28.0
"089-1000446","089-1000081","2016-02-16 01:52",109.0
"089-1000446","089-1000087","2016-02-13 12:13",33.0
"089-1000446","089-1000161","2016-2-6 17:32",195.0
"089-1000446","089-1000186","2016-02-19 02:43",89.0
"089-1000446","089-1000288","2016-02-25 04:01",42.0
"089-1000446","089-1000310","2016-2-1 3:28",335.0
"089-1000446","089-1000399","2016-02-21 09:07",278.0
"089-1000446","089-1000414","2016-02-20 22:58",189.0
"089-1000446","089-1000428","2016-2-6 22:52",20.0
"089-1000446","089-1000457","2016-01-29 08:46",271.0
"089-1000446","089-1000021","2016-02-27 16:58",333.0
"089-1000446","089-1000029","2016-01-23 06:43",51.0
"089-1000446","089-1000040","2016-1-4 19:29",73.0
"089-1000446","089-1000071","2016-01-29 02:48",32.0
"089-1000446","089-1000071","2016-01-29 02:48",19.0
"089-1000446","089-1000310","2016-2-1 3:28",546.0
"089-1000446","089-1000040","2016-1-4 19:29",512.0
"089-1000446","089-1000077","2016-02-17 10:50",101.0
"089-1000446","089-1000071","2016-01-29 02:48",98.0
"089-1000447","089-1000070","2016-01-24 08:06",458.0
"089-1000447","089-1000109","2016-01-30 14:48",345.0
"089-1000447","089-1000159","2016-02-27 23:03",187.0
"089-1000447","089-1000169","2016-02-14 21:58",72.0
"089-1000447","089-1000169","2016-02-14 21:58",61.0
"089-1000447","089-1000199","2016-01-30 21:03",324.0
"089-1000447","089-1000203","2016-01-14 11:58",73.0
"089-1000447","089-1000278","2016-2-7 2:22",33.0
"089-1000447","089-1000300","2016-01-23 12:26",116.0
"089-1000447","089-1000307","2016-01-27 13:15",141.0
"089-1000447","089-1000439","2016-1-3 21:40",58.0
"089-1000447","089-1000070","2016-01-24 08:06",362.0
"089-1000447","089-1000114","2016-01-29 11:06",48.0
"089-1000447","089-1000140","2016-1-11 12:17",237.0
"089-1000447","089-1000159","2016-02-27 23:03",342.0
"089-1000447","089-1000169","2016-02-14 21:58",73.0
"089-1000447","089-1000169","2016-02-14 21:58",19.0
"089-1000447","089-1000186","2016-2-2 7:39",20.0
"089-1000447","089-1000439","2016-1-3 21:40",112.0
"089-1000447","089-1000203","2016-01-14 11:58",272.0
"089-1000447","089-1000114","2016-01-29 11:06",513.0
"089-1000448","089-1000046","2016-2-10 16:47",50.0
"089-1000448","089-1000088","2016-1-9 2:48",151.0
"089-1000448","089-1000194","2016-01-25 16:07",245.0
"089-1000448","089-1000202","2016-01-28 22:05",127.0
"089-1000448","089-1000276","2016-1-4 15:51",227.0
"089-1000448","089-1000293","2016-2-11 8:58",219.0
"089-1000448","089-1000321","2016-2-9 8:07",146.0
"089-1000448","089-1000389","2016-02-18 05:28",210.0
"089-1000448","089-1000419","2016-2-2 21:59",355.0
"089-1000448","089-1000046","2016-2-10 16:47",45.0
"089-1000448","089-1000099","2016-2-6 6:47",58.0
"089-1000448","089-1000360","2016-1-7 8:39",571.0
"089-1000448","089-1000321","2016-2-9 8:07",423.0
"089-1000449","089-1000074","2016-01-28 23:30",32.0
"089-1000449","089-1000083","2016-01-30 12:26",21.0
"089-1000449","089-1000102","2016-2-5 4:50",283.0
"089-1000449","089-1000234","2016-01-23 17:53",78.0
"089-1000449","089-1000312","2016-01-26 05:37",103.0
"089-1000449","089-1000354","2016-02-25 12:24",194.0
"089-1000449","089-1000361","2016-02-23 07:33",390.0
"089-1000449","089-1000465","2016-01-17 08:11",147.0
"089-1000449","089-1000083","2016-01-30 12:26",15.0
"089-1000449","089-1000085","2016-01-28 18:03",339.0
"089-1000449","089-1000102","2016-2-5 4:50",343.0
"089-1000449","089-1000204","2016-01-26 14:04",262.0
"089-1000449","089-1000361","2016-02-23 07:33",394.0
"089-1000450","089-1000090","2016-01-13 22:17",106.0
"089-1000450","089-1000099","2016-2-2 8:51",165.0
"089-1000450","089-1000163","2016-02-23 02:34",184.0
"089-1000450","089-1000194","2016-02-25 14:07",176.0
"089-1000450","089-1000213","2016-02-27 08:35",84.0
"089-1000450","089-1000248","2016-1-11 19:17",31.0
"089-1000450","089-1000281","2016-2-5 20:06",149.0
"089-1000450","089-1000324","2016-1-4 23:20",9.0
"089-1000450","089-1000324","2016-1-4 23:20",88.0
"089-1000450","089-1000339","2016-2-8 8:02",387.0
"089-1000450","089-1000350","2016-01-16 10:32",58.0
"089-1000450","089-1000483","2016-2-10 17:39",35.0
"089-1000450","089-1000491","2016-01-15 01:26",304.0
"089-1000450","089-1000009","2016-01-19 04:38",213.0
"089-1000450","089-1000090","2016-01-13 22:17",68.0
"089-1000450","089-1000109","2016-02-23 15:45",361.0
"089-1000450","089-1000118","2016-01-30 00:32",552.0
"089-1000450","089-1000109","2016-02-23 15:45",482.0
"089-1000451","089-1000022","2016-1-6 3:29",78.0
"089-1000451","089-1000074","2016-2-9 14:06",354.0
"089-1000451","089-1000095","2016-02-25 23:45",143.0
"089-1000451","089-1000222","2016-02-29 10:01",75.0
"089-1000451","089-1000404","2016-01-25 10:45",409.0
"089-1000451","089-1000449","2016-02-13 10:39",30.0
"089-1000451","089-1000499","2016-1-8 17:52",35.0
"089-1000451","089-1000022","2016-1-6 3:29",26.0
"089-1000451","089-1000156","2016-1-4 8:39",44.0
"089-1000451","089-1000172","2016-01-31 10:04",22.0
"089-1000451","089-1000172","2016-01-31 10:04",17.0
"089-1000452","089-1000008","2016-1-6 15:02",519.0
"089-1000452","089-1000130","2016-01-15 06:45",112.0
"089-1000452","089-1000165","2016-02-24 18:05",101.0
"089-1000452","089-1000175","2016-2-11 8:05",97.0
"089-1000452","089-1000358","2016-01-29 02:24",315.0
"089-1000452","089-1000440","2016-01-28 14:29",21.0
"089-1000452","089-1000130","2016-01-15 06:45",142.0
"089-1000452","089-1000175","2016-2-11 8:05",31.0
"089-1000452","089-1000195","2016-2-4 15:25",519.0
"089-1000452","089-1000165","2016-02-24 18:05",112.0
"089-1000453","089-1000127","2016-1-10 15:24",23.0
"089-1000453","089-1000173","2016-2-9 6:51",33.0
"089-1000453","089-1000173","2016-2-9 6:51",51.0
"089-1000453","089-1000249","2016-1-3 23:48",353.0
"089-1000453","089-1000381","2016-1-7 3:14",21.0
"089-1000453","089-1000393","2016-2-9 10:06",233.0
"089-1000453","089-1000401","2016-02-23 00:44",173.0
"089-1000453","089-1000429","2016-01-16 23:10",79.0
"089-1000453","089-1000065","2016-2-4 12:10",9.0
"089-1000453","089-1000127","2016-1-10 15:24",5.0
"089-1000453","089-1000173","2016-2-9 6:51",65.0
"089-1000453","089-1000127","2016-1-10 15:24",67.0
"089-1000453","089-1000173","2016-2-9 6:51",93.0
"089-1000453","089-1000206","2016-1-1 11:50",226.0
"089-1000454","089-1000019","2016-01-25 00:19",304.0
"089-1000454","089-1000086","2016-01-30 17:21",183.0
"089-1000454","089-1000144","2016-02-18 22:02",467.0
"089-1000454","089-1000210","2016-2-12 5:51",37.0
"089-1000454","089-1000245","2016-02-25 14:47",171.0
"089-1000454","089-1000405","2016-02-19 08:17",13.0
"089-1000454","089-1000468","2016-2-3 12:01",194.0
"089-1000454","089-1000476","2016-01-23 19:45",5.0
"089-1000454","089-1000019","2016-01-25 00:19",180.0
"089-1000454","089-1000115","2016-2-5 12:23",367.0
"089-1000454","089-1000144","2016-02-18 22:02",146.0
"089-1000454","089-1000109","2016-02-23 04:22",231.0
"089-1000455","089-1000053","2016-01-25 04:20",6.0
"089-1000455","089-1000089","2016-02-15 23:07",117.0
"089-1000455","089-1000108","2016-01-23 14:16",245.0
"089-1000455","089-1000204","2016-02-27 20:21",203.0
"089-1000455","089-1000251","2016-2-8 22:08",39.0
"089-1000455","089-1000371","2016-02-24 00:16",14.0
"089-1000455","089-1000376","2016-02-13 15:11",127.0
"089-1000455","089-1000475","2016-02-24 05:37",415.0
"089-1000455","089-1000111","2016-01-19 10:17",85.0
"089-1000455","089-1000108","2016-01-23 14:16",397.0
"089-1000455","089-1000251","2016-2-8 22:08",59.0
"089-1000455","089-1000355","2016-01-13 06:36",420.0
"089-1000455","089-1000053","2016-01-25 04:20",14.0
"089-1000456","089-1000009","2016-02-14 06:28",287.0
"089-1000456","089-1000010","2016-2-6 14:33",54.0
"089-1000456","089-1000010","2016-2-6 14:33",74.0
"089-1000456","089-1000209","2016-02-24 21:44",56.0
"089-1000456","089-1000296","2016-02-23 23:22",18.0
"089-1000456","089-1000389","2016-1-4 0:37",179.0
"089-1000456","089-1000397","2016-01-23 14:41",29.0
"089-1000456","089-1000441","2016-1-9 20:19",200.0
"089-1000456","089-1000475","2016-2-8 6:20",32.0
"089-1000456","089-1000495","2016-01-19 23:02",13.0
"089-1000456","089-1000095","2016-01-23 20:45",59.0
"089-1000456","089-1000129","2016-02-19 22:15",20.0
"089-1000456","089-1000171","2016-01-31 13:24",117.0
"089-1000456","089-1000213","2016-02-27 09:35",246.0
"089-1000456","089-1000209","2016-02-24 21:44",525.0
"089-1000456","089-1000171","2016-01-31 13:24",225.0
"089-1000456","089-1000010","2016-2-6 14:33",74.0
"089-1000456","089-1000430","2016-01-16 07:34",271.0
"089-1000457","089-1000031","2016-02-17 14:22",21.0
"089-1000457","089-1000057","2016-01-31 03:47",16.0
"089-1000457","089-1000068","2016-2-12 23:45",44.0
"089-1000457","089-1000077","2016-02-22 17:44",379.0
"089-1000457","089-1000243","2016-2-6 16:23",443.0
"089-1000457","089-1000255","2016-02-25 13:15",465.0
"089-1000457","089-1000264","2016-01-17 13:47",24.0
"089-1000457","089-1000323","2016-1-11 4:00",87.0
"089-1000457","089-1000385","2016-02-16 11:03",76.0
"089-1000457","089-1000440","2016-2-12 16:46",1.0
"089-1000457","089-1000440","2016-2-12 16:46",8.0
"089-1000457","089-1000465","2016-02-22 07:46",18.0
"089-1000457","089-1000031","2016-02-17 14:22",9.0
"089-1000457","089-1000243","2016-2-6 16:23",467.0
"089-1000458","089-1000092","2016-02-28 03:38",69.0
"089-1000458","089-1000092","2016-02-28 03:38",75.0
"089-1000458","089-1000135","2016-02-27 11:33",59.0
"089-1000458","089-1000138","2016-01-21 21:21",22.0
"089-1000458","089-1000142","2016-2-11 2:41",58.0
"089-1000458","089-1000168","2016-01-19 21:35",377.0
"089-1000458","089-1000214","2016-01-31 17:58",94.0
"089-1000458","089-1000255","2016-01-24 11:14",1.0
"089-1000458","089-1000255","2016-01-24 11:14",9.0
"089-1000458","089-1000359","2016-02-22 15:32",9.0
"089-1000458","089-1000427","2016-02-13 15:24",58.0
"089-1000458","089-1000427","2016-02-13 15:24",105.0
"089-1000458","089-1000092","2016-02-28 03:38",67.0
"089-1000458","089-1000092","2016-02-28 03:38",70.0
"089-1000458","089-1000135","2016-02-27 11:33",55.0
"089-1000458","089-1000142","2016-2-11 2:41",58.0
"089-1000458","089-1000167","2016-1-11 0:20",233.0
"089-1000459","089-1000100","2016-02-18 00:21",1.0
"089-1000459","089-1000256","2016-02-26 14:49",195.0
"089-1000459","089-1000336","2016-02-27 23:19",169.0
"089-1000459","089-1000368","2016-01-29 13:13",25.0
"089-1000459","089-1000379","2016-2-8 7:20",166.0
"089-1000459","089-1000100","2016-02-18 00:21",1.0
"089-1000459","089-1000113","2016-2-10 21:51",36.0
"089-1000459","089-1000149","2016-2-11 11:39",85.0
"089-1000459","089-1000194","2016-01-15 04:36",33.0
"089-1000459","089-1000368","2016-01-29 13:13",355.0
"089-1000459","089-1000221","2016-02-17 06:43",169.0
"089-1000460","089-1000040","2016-01-20 05:37",29.0
"089-1000460","089-1000142","2016-2-7 19:54",558.0
"089-1000460","089-1000146","2016-02-21 15:22",353.0
"089-1000460","089-1000202","2016-1-7 17:41",61.0
"089-1000460","089-1000321","2016-01-16 20:07",326.0
"089-1000460","089-1000344","2016-2-11 9:52",345.0
"089-1000460","089-1000369","2016-02-27 18:40",71.0
"089-1000460","089-1000372","2016-1-10 1:12",186.0
"089-1000460","089-1000406","2016-02-14 21:37",356.0
"089-1000460","089-1000420","2016-02-14 06:05",293.0
"089-1000460","089-1000485","2016-2-1 2:33",81.0
"089-1000460","089-1000490","2016-01-25 03:01",8.0
"089-1000460","089-1000007","2016-01-22 12:05",2.0
"089-1000460","089-1000040","2016-01-20 05:37",45.0
"089-1000460","089-1000142","2016-2-7 19:54",214.0
"089-1000460","089-1000180","2016-01-29 08:14",111.0
"089-1000460","089-1000183","2016-01-29 00:15",124.0
"089-1000460","089-1000180","2016-01-29 08:14",221.0
"089-1000460","089-1000321","2016-01-16 20:07",391.0
"089-1000460","089-1000296","2016-02-20 04:14",365.0
"089-1000461","089-1000115","2016-01-15 00:53",74.0
"089-1000461","089-1000148","2016-2-11 14:30",77.0
"089-1000461","089-1000391","2016-2-6 6:55",113.0
"089-1000461","089-1000148","2016-2-11 14:30",26.0
"089-1000462","089-1000043","2016-1-12 8:22",39.0
"089-1000462","089-1000052","2016-02-18 14:25",79.0
"089-1000462","089-1000073","2016-01-24 15:31",30.0
"089-1000462","089-1000126","2016-02-16 13:21",118.0
"089-1000462","089-1000160","2016-1-7 15:26",97.0
"089-1000462","089-1000218","2016-1-11 2:33",83.0
"089-1000462","089-1000218","2016-1-11 2:33",35.0
"089-1000462","089-1000326","2016-2-10 9:33",83.0
"089-1000462","089-1000363","2016-02-26 08:50",103.0
"089-1000462","089-1000369","2016-01-27 16:08",104.0
"089-1000462","089-1000447","2016-02-28 14:25",299.0
"089-1000462","089-1000017","2016-1-7 23:54",176.0
"089-1000462","089-1000018","2016-02-23 23:06",458.0
"089-1000462","089-1000043","2016-1-12 8:22",7.0
"089-1000462","089-1000052","2016-02-18 14:25",24.0
"089-1000462","089-1000073","2016-01-24 15:31",15.0
"089-1000462","089-1000126","2016-02-16 13:21",339.0
"089-1000462","089-1000071","2016-2-4 22:29",489.0
"089-1000462","089-1000073","2016-01-24 15:31",71.0
"089-1000462","089-1000313","2016-02-14 03:17",39.0
"089-1000462","089-1000369","2016-01-27 16:08",206.0
"089-1000462","089-1000387","2016-01-25 10:37",184.0
"089-1000463","089-1000056","2016-01-13 06:36",12.0
"089-1000463","089-1000056","2016-01-13 06:36",2.0
"089-1000463","089-1000090","2016-01-28 21:24",87.0
"089-1000463","089-1000098","2016-02-14 02:36",64.0
"089-1000463","089-1000154","2016-01-31 15:24",12.0
"089-1000463","089-1000200","2016-2-6 16:02",28.0
"089-1000463","089-1000202","2016-1-2 8:36",96.0
"089-1000463","089-1000242","2016-02-22 23:09",20.0
"089-1000463","089-1000301","2016-2-6 22:57",108.0
"089-1000463","089-1000342","2016-2-2 19:06",116.0
"089-1000463","089-1000347","2016-02-28 22:22",12.0
"089-1000463","089-1000026","2016-02-22 01:04",260.0
"089-1000463","089-1000090","2016-01-28 21:24",23.0
"089-1000463","089-1000098","2016-02-14 02:36",22.0
"089-1000463","089-1000026","2016-02-22 01:04",347.0
"089-1000463","089-1000098","2016-02-14 02:36",139.0
"089-1000464","089-1000043","2016-2-7 7:27",31.0
"089-1000464","089-1000156","2016-01-28 15:28",13.0
"089-1000464","089-1000179","2016-01-31 23:19",126.0
"089-1000464","089-1000186","2016-02-19 15:27",64.0
"089-1000464","089-1000204","2016-01-21 13:20",143.0
"089-1000464","089-1000251","2016-2-1 4:43",96.0
"089-1000464","089-1000273","2016-01-24 01:00",101.0
"089-1000464","089-1000355","2016-01-13 02:17",360.0
"089-1000464","089-1000365","2016-01-25 05:41",18.0
"089-1000464","089-1000492","2016-01-26 10:02",28.0
"089-1000464","089-1000043","2016-2-7 7:27",17.0
"089-1000464","089-1000168","2016-1-8 1:05",67.0
"089-1000464","089-1000186","2016-02-19 15:27",25.0
"089-1000465","089-1000000","2016-2-10 18:40",471.0
"089-1000465","089-1000003","2016-01-16 22:47",2.0
"089-1000465","089-1000051","2016-02-25 16:21",2.0
"089-1000465","089-1000082","2016-2-7 10:21",379.0
"089-1000465","089-1000084","2016-02-23 12:09",37.0
"089-1000465","089-1000151","2016-02-20 02:20",76.0
"089-1000465","089-1000178","2016-2-3 22:41",49.0
"089-1000465","089-1000178","2016-2-3 22:41",38.0
"089-1000465","089-1000195","2016-2-3 22:50",12.0
"089-1000465","089-1000229","2016-1-8 21:54",199.0
"089-1000465","089-1000289","2016-02-13 02:13",59.0
"089-1000465","089-1000298","2016-2-1 20:04",208.0
"089-1000465","089-1000395","2016-1-11 12:48",88.0
"089-1000465","089-1000410","2016-01-21 14:40",269.0
"089-1000465","089-1000026","2016-1-11 10:32",337.0
"089-1000465","089-1000051","2016-02-25 16:21",40.0
"089-1000465","089-1000051","2016-02-25 16:21",109.0
"089-1000465","089-1000082","2016-2-7 10:21",64.0
"089-1000465","089-1000084","2016-02-23 12:09",70.0
"089-1000465","089-1000178","2016-2-3 22:41",64.0
"089-1000465","089-1000372","2016-02-24 10:54",118.0
"089-1000465","089-1000289","2016-02-13 02:13",334.0
"089-1000465","089-1000410","2016-01-21 14:40",555.0
"089-1000466","089-1000011","2016-1-6 17:09",504.0
"089-1000466","089-1000046","2016-2-8 10:19",31.0
"089-1000466","089-1000059","2016-01-14 22:57",7.0
"089-1000466","089-1000145","2016-02-15 00:05",18.0
"089-1000466","089-1000161","2016-01-20 08:30",42.0
"089-1000466","089-1000211","2016-01-25 11:54",269.0
"089-1000466","089-1000292","2016-01-24 20:05",474.0
"089-1000466","089-1000338","2016-01-16 05:08",236.0
"089-1000466","089-1000029","2016-01-19 10:37",117.0
"089-1000466","089-1000033","2016-2-2 1:07",32.0
"089-1000466","089-1000050","2016-2-1 16:10",517.0
"089-1000466","089-1000059","2016-01-22 08:07",83.0
"089-1000466","089-1000059","2016-01-14 22:57",81.0
"089-1000466","089-1000145","2016-02-15 00:05",82.0
"089-1000466","089-1000357","2016-01-13 18:05",335.0
"089-1000466","089-1000268","2016-01-19 10:55",417.0
"089-1000467","089-1000039","2016-02-13 16:16",498.0
"089-1000467","089-1000111","2016-01-24 18:13",101.0
"089-1000467","089-1000295","2016-01-21 11:16",67.0
"089-1000467","089-1000350","2016-1-7 11:16",183.0
"089-1000467","089-1000388","2016-01-25 17:39",38.0
"089-1000467","089-1000422","2016-02-25 08:11",5.0
"089-1000467","089-1000426","2016-02-16 14:02",225.0
"089-1000467","089-1000260","2016-01-28 15:53",403.0
"089-1000468","089-1000078","2016-02-28 08:43",7.0
"089-1000468","089-1000089","2016-2-7 6:23",102.0
"089-1000468","089-1000124","2016-1-9 14:45",199.0
"089-1000468","089-1000133","2016-01-17 22:07",2.0
"089-1000468","089-1000223","2016-02-15 06:04",27.0
"089-1000468","089-1000223","2016-02-15 06:04",22.0
"089-1000468","089-1000238","2016-1-8 23:09",9.0
"089-1000468","089-1000264","2016-1-6 20:31",99.0
"089-1000468","089-1000429","2016-01-13 09:53",47.0
"089-1000468","089-1000481","2016-2-5 1:04",63.0
"089-1000468","089-1000005","2016-01-30 08:23",493.0
"089-1000468","089-1000048","2016-02-15 02:02",320.0
"089-1000468","089-1000078","2016-02-28 08:43",11.0
"089-1000468","089-1000089","2016-2-7 6:23",280.0
"089-1000468","089-1000429","2016-01-13 09:53",511.0
"089-1000469","089-1000199","2016-02-19 16:23",36.0
"089-1000469","089-1000227","2016-01-16 18:29",214.0
"089-1000469","089-1000245","2016-02-20 20:34",2.0
"089-1000469","089-1000268","2016-2-8 4:11",148.0
"089-1000469","089-1000363","2016-01-26 14:30",21.0
"089-1000469","089-1000363","2016-01-26 14:30",27.0
"089-1000469","089-1000395","2016-2-11 15:12",226.0
"089-1000469","089-1000025","2016-01-18 23:59",71.0
"089-1000469","089-1000033","2016-2-6 11:21",19.0
"089-1000469","089-1000132","2016-02-29 09:35",196.0
"089-1000469","089-1000199","2016-02-19 16:23",133.0
"089-1000469","089-1000328","2016-1-1 9:24",460.0
"089-1000470","089-1000003","2016-01-24 12:41",86.0
"089-1000470","089-1000036","2016-01-23 19:39",57.0
"089-1000470","089-1000038","2016-1-2 16:14",203.0
"089-1000470","089-1000044","2016-01-19 06:33",36.0
"089-1000470","089-1000182","2016-01-23 13:10",31.0
